Komentar,Sentimen
"['kanwil', 'kemenkumham', 'sumsel', 'menkumham', 'sebab', 'ter', 'expose', 'resiko', 'global', 'inflasi', 'kompetisi', 'politik', 'efek', 'domino', 'pandemi', 'covid', 'nharun', 'sulianto', 'kumhamsumsel', 'harunsulianto']",Negatif
"['lanjut', 'hadap', 'ancam', 'badai', 'global', 'gejala', 'rasa', 'mana', 'inflasi', 'hantam', 'negara', 'papar', 'nlanyalla', 'ketua', 'pemuda', 'pancasila', 'jatim', 'next']",Negatif
['bagus'],Negatif
"['pks', 'dampak', 'global', 'parah', 'perintah', 'kejar', 'proyek', 'mercusuar']",Negatif
"['suku', 'bunga', 'udah', 'naik', 'kali', 'tahun']",Negatif
"['ooo', 'takut', 'oposisi', 'musnah', 'thn', 'anteng', 'nkenapa', 'takut']",Negatif
"['takut', 'belanjain', 'duit', 'nbelanja', 'usaha', 'belanja', 'ukm', 'kurang', 'konsumsi', 'produk', 'impor', 'insyaallah']",Negatif
"['anis', 'byarwati', 'dampak', 'parah', 'dunia', 'perintah', 'antisipasi']",Negatif
"['menteri', 'uang', 'kaki', 'tangan', 'imf', 'digembar', 'gembor', 'putar', 'mandeg', 'takut', 'takutin', 'kiamat', 'sengaja', 'ucap', 'masuk', 'skenario', 'imf']",Negatif
"['well', 'negara', 'alami', 'common', 'thing', 'lumrah', 'tanya', 'parah', 'warning', 'for', 'mikir', 'keluar', 'ntar', 'kasih', 'cek', 'out', 'trs', 'pake', 'paylater']",Negatif
"['staff', 'kemarin', 'sore', 'kerja', 'panggil', 'atas', 'mohon', 'aware', 'nngeliat', 'pic', 'pikir', 'wkwk']",Negatif
"['ngefek', 'kaya', 'semalem', 'acara', 'konser', 'bayar', 'alun', 'serang', 'rame', 'dateng', 'wkwkwk']",Negatif
"['menteri', 'uang', 'sri', 'mulyani', 'indrawati', 'tekan', 'global', 'kaleng', 'kaleng', 'tahan', 'goncangan', 'akibat', 'global', 'apbn', 'jebol', 'menteri', 'uang', 'sri', 'mulyani']",Negatif
"['sri', 'nnakut', 'orang', 'mau', 'rembet', 'usaha', 'cuci', 'tangan', 'duluan', 'rakyat', 'maklum']",Negatif
"['sby', 'bodoh', 'ngerti', 'dengerin', 'sri', 'kompres', 'dunia', 'kuat', 'covid', 'dunia', 'lupuh', 'tumbuh', 'sby', 'rakyat', 'bodoh']",Negatif
"['ketua', 'dpp', 'pks', 'dunia', 'antisipasi', 'perintah', 'dampak', 'parah']",Negatif
"['otak', 'mikir', 'mas', 'negara', 'kena', 'coba', 'hidup', 'obyektive', 'dasar', 'benci', 'org', 'sukses', 'dlm', 'hidup', 'sll', 'benci', 'org', 'sukses']",Negatif
"['ancam', 'global', 'negara', 'negara', 'waspada', 'ancam']",Negatif
"['preorder', 'udah', 'sold', 'out', 'nfixed']",Negatif
"['terima', 'kasih', 'sby', 'tweet', 'nskdr', 'opini', 'blm', 'duga', 'warga', 'pengaruh', 'dunia', 'kena', 'duga', 'sosok', 'spt', 'lbp', 'mgkn', 'bumn', 'oligarki', 'jenis', 'rakyat', 'mah', 'negeri', 'msh', 'mkn', 'genjer', 'ganyong']",Negatif
"['bener', 'mah']",Negatif
"['bingung', 'nama', 'utang', 'triliyunan', 'nyuruh', 'uri', 'cetak', 'uang', 'tukar', 'dollar', 'bayarin', 'utang', 'nama', 'negara', 'matoknya', 'dollar']",Negatif
"['perang', 'ukraina', 'rusia', 'ancam', 'dunia', 'laku', 'kendali', 'inflasi']",Negatif
[],Negatif
"['berita', 'hoax', 'berita', 'palsu', 'nredaksi', 'tanggung', 'ntau', 'kah', 'negeri', 'hancur', 'alami', 'mundur', 'sulit', 'hutang', 'roket', 'kuasa', 'oligarki', 'rakyat', 'sengsara', 'derita', 'ambruk', 'bubar', 'nini', 'berita', 'hoax']",Negatif
"['harga', 'minyak', 'dunia', 'ancam', 'dunia', 'akibat', 'perang', 'rusia', 'ukraina', 'nharga', 'bbm', 'nkadrun', 'diem', 'ngasih', 'apresiasi', 'gimana', 'kek']",Negatif
"['kena', 'imbas', 'covid', 'gantung', 'survive', 'enggk', 'bagus', 'luas', 'jml', 'duduk', 'bnyk', 'sampe', 'krisis', 'org', 'msh', 'bnyk', 'tahan', 'mskipun', 'mudah']",Negatif
"['menteri', 'tahan', 'prabowo', 'subianto', 'ingat', 'waspada', 'hadap', 'krisis', 'global', 'prabowo', 'subianto', 'antisipasi', 'negara', 'nilai', 'berat']",Negatif
"['salah', 'sektor', 'dampak', 'ancam', 'naik', 'suku', 'bunga', 'bank', 'sektor', 'properti', 'lantas', 'hitung', 'ideal', 'ambil', 'kpr', 'situasi', 'simak', 'lengkap', 'infografis', 'focus', 'kpr', 'infog']",Negatif
"['salahsatu', 'gada']",Negatif
"['jokowi', 'tumbang', 'ombak', 'hantam']",Negatif
"['dpr', 'nilai', 'parah', 'dampak', 'antisipasi']",Negatif
"['faktor', 'negara', 'gagal', 'bayar', 'utang', 'waspada', 'ancam', 'resesiekonomi', 'seokjin', 'blackpink', 'rihanna', 'bankmandiri']",Negatif
"['kali', 'kalah', 'kondisi', 'gadang', 'hadap', 'resesiekonomi', 'waspadaresesi', 'referensiteruji', 'infografis', 'validnews']",Negatif
"['anggota', 'dpr', 'dampak', 'parah', 'dunia', 'perintah', 'antisipasi']",Negatif
"['nyata', 'sikap', 'gabung', 'serikat', 'buruh', 'gsbi', 'nomor', 'dpp', 'gsbi', 'jkt', 'nmenentang', 'gelombang', 'phk', 'tuntut', 'naik', 'upah', 'buruh', 'stagfasi', 'global']",Negatif
"['tiktok', 'nibox', 'beli', 'iphone', 'kudu', 'antri', 'beli', 'banyak']",Negatif
"['puter', 'roda', 'ekonomi']",Negatif
[],Negatif
"['iya', 'mikir']",Negatif
"['kerja', 'perintah', 'jokowi', 'amin', 'anggap', 'sia', 'sia', 'bem', 'nindonesia', 'kuliah', 'tenang', 'kerja', 'sia', 'sia', 'perintah', 'nmahasiswa', 'mahasewa']",Negatif
"['orang', 'tengah', 'bawa', 'wicis', 'pddk', 'mall', 'realita', 'kak', 'antri', 'kaya', 'gitu', 'kali', 'liat', 'nasional', 'liat', 'antri', 'sembako', 'loker', 'mekdi']",Negatif
"['gajadi', 'kayak']",Negatif
"['blackpink', 'world', 'tour', 'jakarta', 'concert', 'cplis', 'bantu', 'war', 'ticket', 'nbegitu', 'kpop', 'concert', 'lsg', 'lupa', 'burn', 'money', 'burn', 'nblackpink', 'satu']",Negatif
"['ribu', 'rawan', 'kumpul', 'tugu', 'proklamasi', 'ingat', 'sumpah', 'pemuda', 'isi', 'doa', 'bangsa', 'bangsa', 'lepas', 'ancam', 'krisis', 'global', 'spt', 'alami', 'negara', 'dukung', 'total', 'ganjar', 'pranowo', 'sumpahrelawan']",Negatif
"['bawah', 'jokowi', 'gaul', 'ndalam', 'dagang', 'dunia', 'njadi', 'global', 'nefek', 'lemah', 'export', 'minimal', 'ndibanding', 'besar', 'gdp', 'ntapi', 'krisis', 'rumah', 'ndi', 'ihsg', 'drop', 'dlm', 'tahun']",Negatif
"['antisipasi', 'dampak', 'parah']",Negatif
"['negara', 'konsumtif', 'kek', 'cegah']",Negatif
"['sorot', 'antri', 'membludak', 'pre', 'order', 'iphone', 'series', 'netizen']",Negatif
"['minder', 'masuk']",Negatif
"['naahh', 'pemuda', 'pemudi', 'satu', 'lawan', 'eaa', 'xae', 'xae', 'xae']",Negatif
"['ndibawah', 'jokowi', 'gaul', 'ndalam', 'dagang', 'dunia', 'njadi', 'global', 'nefek', 'lemah', 'export', 'minimal', 'ndibanding', 'besar', 'gdp', 'ntapi', 'krisis', 'rumah', 'ndi', 'ihsg', 'drop', 'dlm', 'tahun']",Negatif
"['outlier', 'npola', 'konsumtif', 'masyarakat', 'udah', 'bukti', 'selamat', 'negara', 'ancam', 'ncmiiw']",Negatif
"['kuat', 'perilaku', 'konsumtif', 'uang', 'mutar', 'wkwkwk']",Negatif
"['siaga', 'badai', 'phk', 'badai', 'cnbc']",Negatif
[],Negatif
"['paham', 'yak', 'dunia', 'ancam', 'coved', 'ajar', 'bkn', 'hny', 'drop', 'goblok']",Negatif
"['orang', 'ngerasain', 'efek', 'retailer', 'barang', 'high', 'end', 'tetep', 'hidup', 'cuman', 'emang', 'influencer', 'fear', 'mongering', 'nakut', 'ngeselin']",Negatif
"['ncelana', 'lampu', 'fitur', 'gps', 'laku', 'pesan']",Negatif
"['valid', 'ekonom', 'dampak', 'lol']",Negatif
"['gimana', 'foya', 'foya', 'duit', 'salah', 'tekan', 'emang', 'belanja', 'suruh', 'orang', 'kaya', 'belanja', 'tekan', 'untung', 'perilaku', 'konsumtif']",Negatif
"['ditakutin', 'daya', 'beli', 'orang', 'kuat', 'khawatirin', 'udah', 'masuk', 'inflasi', 'beda', 'cerita']",Negatif
"['mitos', 'orang']",Negatif
"['perintah', 'hati', 'hati', 'nbahkan', 'udah', 'ramal']",Negatif
"['kata', 'doang']",Negatif
"['kena', 'global', 'negara', 'negara', 'ngandelin', 'impor', 'ekspor', 'kayak', 'usaha', 'kena', 'ngandelin', 'ekspor', 'impo', 'usaha', 'start', 'ngincer', 'valuasi', 'untung']",Negatif
"['dampak', 'global', 'mantan', 'menkeu']",Negatif
"['isu', 'akal', 'kali', 'wkwk', 'ngerasa', 'satrio', 'pingit']",Negatif
"['beri', 'kerja', 'skrg', 'tim', 'background', 'luar', 'didik', 'aktifitas', 'sosial', 'media', 'palagi', 'skrg', 'jaman', 'dunia', 'mana', 'kurang', 'kerja', 'msh', 'kerja', 'baik']",Negatif
"['moga', 'tahan', 'hadap', 'depan', 'amin', 'allah', 'ekonomirimenguat', 'nikitamirzani']",Negatif
"['negara', 'hadap', 'ancam', 'global', 'bayang', 'hantu', 'global', 'kemarin', 'harga', 'nikel', 'tengger', 'angka', 'nklik', 'link', 'bawah', 'lme']",Negatif
"['financial', 'planner', 'niche', 'fearmongering', 'hancur', 'dunia', 'gelap', 'iphone', 'nmasa', 'kalah', 'ama', 'takut']",Negatif
"['dengerin', 'saran', 'sri', 'mulyani', 'inflasi']",Negatif
"['ancam', 'fraksi', 'gib', 'gula', 'apbd', 'jember', 'pil', 'pahit', 'njember', 'fraksi', 'gera', 'karya', 'gib', 'dprd', 'kabupaten', 'jember', 'jawa', 'timur', 'politikpemerintahan', 'apbdjember', 'dprdjember', 'via']",Negatif
"['dampak', 'global', 'alami', 'koranjakarta', 'bisnis', 'inflasi', 'sosial', 'tiongkok', 'korea', 'singapura', 'amerikaserikat', 'vietnam', 'taiwan', 'unieropa', 'infoterkini', 'news', 'update']",Negatif
"['global', 'antisipasi', 'dampak', 'parah']",Negatif
['point'],Negatif
"['ekonom', 'wajib', 'tahan', 'momentum', 'pulih', 'hindar']",Negatif
"['dunia', 'prediksi', 'gelap', 'pemuda', 'pemudi', 'harap', 'pelita', 'rang', 'gelap', 'ancam', 'global', 'nmaju', 'generasi', 'muda', 'xae']",Negatif
"['ancam', 'bos', 'unilever', 'bicara', 'peluang', 'tumbuh', 'bisnis']",Negatif
"['bank', 'hana', 'buka', 'buka', 'dampak', 'ancam', 'global', 'aman', 'trenasia']",Negatif
"['ancam', 'kian', 'nyata', 'nasib', 'lapang', 'kerja', 'opsiin']",Negatif
"['seret', 'jurang', 'resesiekonomi', 'ekonomiindonesia', 'povcorn', 'lpiifebunri']",Negatif
"['badai', 'kerap', 'kenang', 'mimpi', 'buruk', 'negara', 'dunia', 'pengaruh', 'nusantara', 'runtuh', 'rezim', 'perintah']",Negatif
"['aisi', 'ajar', 'dampak', 'jual', 'sepeda', 'motor']",Negatif
"['komisiandaelshinta', 'jenis', 'bahan', 'pangan', 'golong', 'cadang', 'pangan', 'perintah', 'cpp', 'asai', 'kelola', 'perintah', 'tingkat', 'tahan', 'ancam', 'global', 'nstreaming']",Negatif
"['global', 'hape', 'puluh', 'juta', 'tetep', 'ajah', 'laris', 'kayak', 'kacang', 'goreng', 'nindonesia']",Negatif
"['upaya', 'kaum', 'cinta', 'hoak', 'menwujudkan', 'dunia', 'kena', 'imbas', 'jahat', 'kaum', 'kadrun']",Negatif
"['krisis', 'energy', 'jerman', 'engak', 'moga', 'semi', 'yaa']",Negatif
"['patut', 'syukur', 'krisis', 'landa', 'dunia', 'ekonomi', 'kuartal', 'tumbuh', 'tinggi', 'negara', 'negara']",Negatif
"['diskusiinteraktifelshinta', 'jenis', 'bahan', 'pangan', 'golong', 'cadang', 'pangan', 'perintah', 'cpp', 'asai', 'kelola', 'perintah', 'tingkat', 'tahan', 'ancam', 'global', 'ntalk', 'amat', 'irwan', 'ibrahim']",Negatif
"['ancam', 'ekonomi', 'global', 'unilever', 'tbk', 'unvr', 'optimistis', 'jual', 'produk', 'tumbuh', 'persero', 'target', 'tumbuh', 'kisar']",Negatif
"['tengah', 'himpitan', 'ancam', 'mercy', 'maybach', 'mewah', 'miliar', 'ludes', 'borong', 'orang', 'beli', 'cash']",Negatif
"['diskusiinteraktifelshinta', 'jenis', 'bahan', 'pangan', 'golong', 'cadang', 'pangan', 'perintah', 'cpp', 'asai', 'kelola', 'perintah', 'tingkat', 'tahan', 'ancam', 'global']",Negatif
"['rantai', 'pasok', 'momok', 'biang', 'kerok', 'jokowigaspolpemulihanekonomi']",Negatif
"['global', 'ancam', 'prediksi', 'tahan']",Negatif
"['karunia', 'sda', 'tuhan', 'kelola', 'eropa', 'alami', 'kunci', 'serius', 'perintah', 'upaya', 'prefentif', 'ancam']",Negatif
"['negara', 'eropa', 'rasa', 'kian', 'ancam', 'negara', 'asia', 'lapor', 'inggris', 'stok', 'pangan', 'sulit', 'akibat', 'harga', 'roket']",Negatif
"['ancam', 'andi', 'arief', 'jokowi', 'sisa', 'kuas', 'njokowi', 'gancit', 'cebong', 'hasil', 'tes', 'otak', 'bnpt', 'nikita', 'mirzani', 'guling', 'tidur', 'leoniel', 'gen', 'yoona', 'bapakpewarisutang', 'ceweksange', 'megadikudeta', 'aniespresiden']",Negatif
"['global', 'nitulah', 'plan', 'nwaspada']",Negatif
"['badai', 'nimpa', 'dunia', 'butuh', 'kerjasama', 'masuk', 'perintah']",Negatif
"['mendag', 'potensi', 'ancam', 'dunia']",Negatif
['fakkta'],Negatif
"['amerika', 'amerika', 'nribet', 'dengerinnya', 'menkeu', 'bicara', 'global', 'nasional', 'diskursusnya', 'bingung']",Negatif
"['amerika', 'beda', 'sebab', 'beda', 'variabel', 'beda', 'efek', 'beda', 'nbingung', 'dengerin', 'menkeu', 'bicara', 'amerika']",Negatif
"['presiden', 'direktur', 'unilever', 'ira', 'noviarti', 'prediksi', 'sektor', 'fmcg', 'tumbuh', 'persen', 'ancam', 'global']",Negatif
"['daya', 'konsumsi', 'masyarakat', 'staf', 'ahli', 'menkop', 'ukm', 'eddy', 'satria', 'prediksi', 'umkm', 'selamat', 'ancam', 'tempobisnis']",Negatif
"['situasi', 'dunia', 'landa', 'akibat', 'pandemi', 'tahan', 'juang', 'nkalian', 'demokrat', 'sisi', 'kalian', 'sanggup', 'atas', 'pamer', 'tolol']",Negatif
"['yuk', 'intip', 'suasan', 'temu', 'perintah', 'bangun', 'ekonomi', 'baik', 'hadap', 'krisis', 'global', 'airlanggahartarto', 'golkar', 'krisisglobal']",Negatif
"['ekonom', 'kena', 'alas']",Negatif
"['perintah', 'sasar', 'pasar', 'ekspor', 'asia', 'selatan', 'asia', 'timur', 'antisipasi', 'tempobisnis']",Negatif
"['ancam', 'andi', 'arief', 'jokowi', 'sisa', 'kuas']",Negatif
"['berani', 'orang', 'global', 'lambat', 'poltak', 'hotradero']",Negatif
"['ancam', 'mata', 'amat', 'kuat', 'hadap', 'sedia', 'payung', 'hujan', 'referensiteruji', 'infografis', 'validnews']",Negatif
"['beneran', 'beliau', 'percaya', 'untung', 'eropa', 'krisis', 'energi', 'nsingkatnya', 'eropa', 'krisis', 'rusia', 'manfaatin', 'jual', 'batubara', 'mahal', 'eropa', 'susah', 'makan', 'duduk', 'santai', 'kipas', 'kipas', 'pake', 'dollar', 'hasil', 'jual']",Negatif
"['prabowo', 'indihome', 'nikita', 'mirzani', 'nostradamus']",Negatif
"['kanwil', 'kemenkumham', 'sumsel', 'menkumham', 'sebab', 'ter', 'expose', 'resiko', 'global', 'inflasi', 'kompetisi', 'politik', 'efek', 'domino', 'pandemi', 'covid', 'kumhamsumsel', 'harunsulianto', 'bapaslahat']",Negatif
"['tuju', 'isu', 'tepis', 'papua']",Negatif
"['welcome', 'hantam', 'negara', 'mana', 'kuat', 'hancur', 'jokowi', 'kerbonya', 'jadi', 'cebong', 'perisai', 'negara']",Negatif
"['the', 'summit', 'bahas', 'strategi', 'peluang', 'hadap', 'ancam']",Negatif
"['kadrun', 'darurat']",Negatif
"['gue', 'percaya', 'bkl', 'kena']",Negatif
"['hadap', 'ancam', 'global']",Negatif
"['global', 'ancam', 'awalil', 'rizky', 'negara', 'prediksi', 'mampus', 'hadap', 'guncang', 'dunia']",Negatif
"['ancam', 'tpfx', 'luncur', 'trading', 'central', 'alpha', 'generation']",Negatif
"['ninasapti', 'triaswati', 'bicara', 'tiga', 'faktor', 'jatuh', 'harap']",Negatif
"['poltak', 'faktor', 'sulit', 'masuk', 'sektor', 'lokal']",Negatif
"['bisnis', 'kuliner', 'salah', 'kena', 'dampak', 'wabah', 'virus', 'corona', 'turun', 'jual', 'bisnis', 'paksa', 'gulung', 'tikar', 'akibat']",Negatif
"['dunia', 'bayang', 'mendag', 'ambil', 'peluang']",Negatif
"['demo', 'ruu', 'ampas', 'aset', 'koruptor', 'mahasiswa', 'cuman']",Negatif
"['kanwil', 'kemenkumham', 'sumsel', 'menkumham', 'sebab', 'ter', 'expose', 'resiko', 'global', 'inflasi', 'kompetisi', 'politik', 'efek', 'domino', 'dri', 'pandemi', 'covid', 'kumhamsumsel', 'lpmuaraenim', 'harunsulianto']",Negatif
"['sby', 'dunia', 'dampak']",Negatif
"['batu', 'bara', 'bbm', 'inflasi', 'xef', 'nindonesia', 'potensi', 'puji', 'uji', 'tunggu', 'lewat', 'kena']",Negatif
"['krisis', 'ancam', 'bisnis', 'tembakau', 'jember', 'njember', 'krisis', 'ancam', 'laku', 'bisnis', 'ekbis', 'bupatihendysiswanto', 'cerutujember', 'fctc', 'via']",Negatif
"['salah', 'alas', 'kena', 'dampak', 'bijak', 'jokowi', 'untung']",Negatif
"['tur', 'karikatur', 'nkep', 'tur', 'militer', 'galak', 'pacifik', 'nnelayan', 'asing', 'nafsu', 'air', 'natuna', 'curi', 'ikan', 'tuna', 'australia', 'incar', 'pasir', 'ninflasi', 'nsemua', 'negara', 'uji', 'global', 'putin', 'action', 'xijinping', 'bidendeliversagain']",Negatif
[],Negatif
"['kanwil', 'kemenkumham', 'sumsel', 'menkumham', 'sebab', 'ter', 'expose', 'resiko', 'global', 'inflasi', 'kompetisi', 'politik', 'efek', 'domino', 'pandemi', 'covid', 'bapasmuratara', 'kumhamsumsel']",Negatif
"['salah', 'relasi', 'kerja', 'bos', 'gede', 'surabaya', 'gudang', 'gede', 'pake', 'supply', 'daerah', 'surabaya', 'skitarnya', 'kalimantan', 'sulawesi', 'timur', 'negri', 'kayak', 'hadap', 'ambil', 'opsi', 'ngurangin', 'gudang']",Negatif
"['solusi', 'hadap', 'cegah', 'sby', 'negara', 'upaya', 'bahasa', 'kasar', 'tunggu', 'tunggu', 'mudah', 'negara', 'aman', 'ndasar', 'bego']",Negatif
"['cargill', 'cocoa', 'and', 'chocolate', 'optimistis', 'hindar', 'global', 'prediksi', 'nbaca', 'ptcarg']",Negatif
"['perintah', 'optimistis', 'milik', 'cercah', 'harap', 'ancam', 'global', 'dampak', 'gelap', 'situasi', 'dunia', 'imbas', 'negeri', 'salah', 'dampak', 'ancam', 'badai', 'phk']",Negatif
"['hadeeh', 'udah', 'pasuk', 'ngapain', 'obat', 'biaya', 'tanggung', 'negara', 'beban', 'apbn', 'emang', 'kah', 'misi', 'amrik', 'bawa', 'lurah', 'cikeas', 'tukang', 'sabit', 'rumput', 'kebo']",Negatif
"['ancam', 'dunia', 'daya', 'tarik', 'investasi', 'bukti', 'optimisme', 'ekonomi', 'depan', 'kuat', 'investor', 'asing', 'pandang', 'surga', 'investasi', 'inflasi']",Negatif
"['kabar', 'jombang', 'selamat', 'tanda', 'tanda']",Negatif
"['coba', 'ajar', 'nlagi', 'rajin', 'dengerin', 'pakar', 'bicara', 'ttg', 'global', 'pengaruh', 'hasil', 'xab', 'xab', 'xab', 'nomongan', 'nyantol', 'kepala', 'xad', 'istilah', 'mudeng', 'xad', 'xad', 'noke']",Negatif
"['tau', 'apbn', 'lumayan', 'tebel', 'negara']",Negatif
"['negara', 'masuk', 'krisis', 'utang', 'covid', 'takut', 'mesti', 'teman']",Negatif
"['ekonom', 'dunia', 'global', 'nindonesia', 'apresiasi', 'dunia', 'tahan', 'global']",Negatif
"['ngomong', 'dul', 'ncoba', 'bantu', 'perintah', 'pikir', 'gimana', 'hadap', 'ancam', 'nbukannya', 'ngoceh', 'ngalur', 'ngidul', 'rugi', 'negara', 'manusia']",Negatif
"['lansir', 'cnbc', 'menteri', 'uang', 'sri', 'mulyani', 'temu', 'gubernur', 'bank', 'central', 'negara', 'negara', 'tumpu', 'utang', 'sulit', 'hadap', 'situasi', 'dunia', 'alami', 'krisis', 'ujung', 'xac', 'xef']",Negatif
['dunia'],Negatif
"['prediksi', 'xiaomi', 'redmi', 'poco', 'miui', 'android', 'google', 'xiaomiintro', 'smartphone', 'apps']",Negatif
"['ancam', 'global']",Negatif
"['perintah', 'cepat', 'lambat', 'potensi', 'alami', 'uang', 'dampak', 'finansial', 'rumah', 'tangga', 'yuk', 'simak']",Negatif
"['harap', 'hampir', 'letidakbecusan', 'rezim']",Negatif
"['pos', 'industri', 'logistik', 'kuat', 'hadap', 'ancam']",Negatif
"['usa', 'mikirin', 'global', 'nbiar', 'jokowi', 'mikir', 'nkalo', 'mengahadapi', 'global', 'nbisa', 'milik', 'amerika', 'njadi', 'paham', 'ndiem', 'rumah', 'ngelukis', 'lagu', 'ajarin', 'ahy', 'gmn', 'keras', 'dunia', 'politik']",Negatif
"['ancam', 'dunia', 'aman', 'hantu', 'stagflasi']",Negatif
"['enggak', 'cuman', 'butuh', 'brp', 'ribu', 'mati', 'lapar', 'rakyat', 'sisa', 'ratus', 'juta', 'moga', 'amin']",Negatif
"['tanda', 'tanda', 'nampak', 'bentuk']",Negatif
"['lupa', 'sejati', 'dunia', 'pandemi', 'covid', 'alam', 'alam', 'guna', 'tangkal', 'ulang', 'deputy', 'director', 'institute', 'for']",Negatif
"['masuk', 'akal', 'kena', 'dampak', 'konten', 'tntng', 'lebih', 'lebih', 'nama', 'scaremongering', 'anying']",Negatif
"['the', 'summit', 'rebuild', 'the', 'economy', 'bahas', 'strategi', 'alarm', 'global', 'bunyi']",Negatif
"['negara', 'dunia', 'alami', 'gejolak', 'alias', 'ancam', 'negara', 'aman', 'rakyat', 'jiwa', 'tarung', 'manja']",Negatif
"['cargill', 'cocoa', 'and', 'chocolate', 'optimistis', 'hindar', 'global', 'prediksi', 'jatimnow', 'ptcargillindonesia', 'kakao', 'coklat', 'manufaktur', 'gresik']",Negatif
"['tsu', 'bang', 'gin', 'kerja', 'swasta', 'outsourcing', 'palagi', 'bumn', 'eksploitasi', 'dapat', 'orang', 'gin', 'ancam', 'global', 'ato', 'sampek', 'dekade']",Negatif
"['pikir', 'sederhana', 'jendral', 'sluruh', 'oerdagangan', 'mata', 'uang', 'perak', 'emas', 'alat', 'bayar', 'emas', 'karat', 'karat', 'uang', 'kertas', 'adlh', 'uang', 'main', 'fluktuasi']",Negatif
"['gaspol', 'pulih', 'nmenteri', 'uang', 'sri', 'mulyani', 'indrawati', 'rantai', 'pasok', 'biang', 'kerok', 'coba', 'atas', 'inflasi', 'akar', 'rantai', 'pasok', 'upaya', 'kolaborasi', 'tim', 'kendali', 'inflasi']",Negatif
"['erik', 'tohir', 'ekonom', 'ancam', 'dunia', 'laku', 'drun', 'faktor', 'ganti', 'jabat', 'presiden', 'jokowi', 'next', 'jokowi', 'pilih', 'calon', 'presiden', 'lanjut', 'bangun', 'ikn', 'paham', 'drun']",Negatif
"['generasi', 'kuat', 'kaya', 'lahir', 'lahir', 'krisis', 'lulus', 'kuliah', 'pandemi', 'taun', 'sambut', 'pukpuk', 'sing', 'kuat', 'dek', 'ndari', 'ngereject', 'cumlaude', 'ptn', 'lulus', 'baik', 'pts', 'duh', 'hati']",Negatif
"['sambut', 'menkumham', 'masyarakat', 'internasional', 'libat', 'manajemen', 'global', 'sebab', 'ter', 'expose', 'resiko', 'global', 'inflasi', 'kompetisi', 'politik']",Negatif
"['mohon', 'kader', 'rajin', 'nongol', 'medsos', 'kasih', 'cerah', 'situasi', 'sulit', 'alami', 'imbas', 'pengaruh', 'global']",Negatif
"['konon', 'neg', 'dunia', 'rasa', 'kecuali', 'tang', 'presiden', 'jokowi', 'lewat', 'badai', 'rakyat', 'negarawan', 'spt', 'dukung', 'perintah']",Negatif
"['dek', 'kadrun', 'kadrun', 'ngarep']",Negatif
"['simpul', 'dampak', 'signifikan', 'kembang', 'lambat', 'pulih', 'normal', 'napa']",Negatif
"['jabat', 'isi', 'bor', 'johnson', 'jabat', 'tangan', 'ekonomi', 'inggris', 'resmi', 'kemarin', 'rishi', 'sunak', 'angkat', 'inggris', 'napakah', 'takut']",Negatif
"['september', 'story', 'merespon', 'takut', 'akibat', 'korona', 'perintah', 'bijak', 'tangan', 'problem', 'pengaruh', 'signifikan']",Negatif
"['skrg', 'presidenci', 'presiden', 'orang', 'blm', 'bhkn', 'asia', 'tenggara', 'blm', 'tuk', 'pimpin', 'lbih', 'thun', 'negara', 'maju', 'hutang', 'kttpan', 'kinstitusi', 'inggris', 'jem', 'skrg', 'pailit', 'indonsia', 'stgnan', 'aman', 'rkyt', 'brskur']",Negatif
"['menkumham', 'masyarakat', 'internasional', 'libat', 'manajemen', 'global', 'sebab', 'ter', 'expose', 'resiko', 'global', 'inflasi', 'kompetisi', 'politik', 'efek', 'domino', 'pandemi', 'covid']",Negatif
"['menkumham', 'masyarakat', 'internasional', 'libat', 'dlm', 'manajemen', 'global', 'sebab', 'ter', 'expose', 'resiko', 'global', 'inflasi', 'kompetisi', 'politik', 'efek', 'domino', 'pandemi', 'covid']",Negatif
"['halo', 'sobat', 'bumn', 'nmuhamad', 'chatib', 'basri', 'alami', 'tumbuh', 'negatif', 'alami', 'tumbuh', 'negatif', 'lambat', 'bumnuntukg', 'soeinternationalconference']",Negatif
"['tani', 'kuat', 'ekonomi', 'bawa', 'seret', 'jurang', 'tani', 'aktor', 'utama', 'bangun', 'pertanianian', 'butuh', 'peran']",Negatif
"['sebab', 'ter', 'expose', 'resiko', 'global', 'inflasi', 'kompetisi', 'politik', 'efek', 'domino', 'pandemi', 'covid', 'nkemenkumham', 'gorontalo', 'nheni', 'susila', 'wardoyo']",Negatif
"['lihat', 'mobil', 'mewah', 'jalan', 'tanda', 'orang', 'kaya', 'peduli', 'pandemi', 'sederhana', 'peduli', 'tai', 'ledig']",Negatif
"['bbrp', 'faktor', 'bnyk', 'negara', 'gagal', 'bayar', 'utang', 'ttp', 'waspada', 'ancam', 'investasicerdas', 'milenialinvestasi', 'sahamcuan', 'pintarinvestasi', 'srimulyani', 'hutang', 'faktorekonomi', 'gagalbayar', 'inflasi', 'nikita', 'mirzani']",Negatif
"['unairnews', 'mahasiswa', 'unair', 'diskusi', 'isu']",Negatif
"['gawat', 'duduk']",Negatif
"['tani', 'kuat', 'ekonomi', 'bawa', 'seret', 'jurang', 'tani', 'aktor', 'utama', 'bangun', 'tani', 'butuh', 'peran']",Negatif
